,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
183,dense,65.8588035106659,1.0360883808135986,1.8495707852423541e-10,275.9360466003418,54.003424644470215,5.409190740585327,0.0,0.0,1e-12,0,1,10,0,1,50,0
184,dyson,1.3389215469360352,0.004988765716552735,0.002809966490556374,2.0996878147125244,1.3152222633361816,0.00949051856994629,3.1691532135009766,20000.0,0.0,0,1,1,2,1,1,0
185,dyson,1.5244767665863037,0.00511711597442627,0.0028100443964052344,2.513777494430542,1.6069953441619873,0.010135881900787354,4.838873863220215,20000.0,0.0,0,1,2,2,1,1,0
186,dyson,1.1635444164276123,0.00490591049194336,6.691001495350543e-05,1.9481675624847412,1.7530863285064697,0.00925128698348999,1.6542601585388184,20000.0,0.0,0,1,0,3,1,1,0
187,dyson,1.3863272666931152,0.005763041973114014,6.690183732439401e-05,3.113654375076294,1.4703121185302734,0.012111551761627197,2.6927297115325928,20000.0,0.0,0,1,1,3,1,1,0
188,magnus,2.3946163654327393,0.08465465784072876,1.7485749094280235e-07,4.191038131713867,2.4887630939483643,0.32937055349349975,4.0571839809417725,40000.0,0.0,0,1,2,2,1,1,0
189,dyson,1.772068738937378,0.008263351917266846,6.6899857151377e-05,3.0746586322784424,1.8008158206939697,0.016267898082733153,5.396751165390015,20000.0,0.0,0,1,2,3,1,1,0
190,dyson,1.199634075164795,0.0049906039237976076,6.042194892981699e-07,2.176405191421509,1.210129976272583,0.009914345741271972,1.796384334564209,20000.0,0.0,0,1,0,4,1,1,0
191,dyson,1.633375883102417,0.008223397731781006,2.1688846286811717e-07,2.776763439178467,1.6018543243408203,0.01650668144226074,3.6808462142944336,20000.0,0.0,0,1,1,4,1,1,0
192,magnus,1.6971471309661865,0.08354018449783325,1.3720266000152066e-07,3.2303268909454346,1.693434238433838,0.32772270679473875,1.6556215286254883,40000.0,0.0,0,1,0,3,1,1,0
193,dyson,2.0872459411621094,0.019659340381622314,1.35612338083416e-07,3.6561713218688965,2.12571382522583,0.038074893951416014,9.351760387420654,20000.0,0.0,0,1,2,4,1,1,0
194,dyson,1.2466068267822266,0.005305275917053222,5.412431210926203e-07,2.2178049087524414,1.2264647483825684,0.010801432132720947,1.7394661903381348,20000.0,0.0,0,1,0,5,1,1,0
195,dyson,1.7176752090454102,0.014458024501800537,9.127667456137699e-08,3.2673568725585938,1.7812995910644531,0.029051494598388673,5.527080059051514,20000.0,0.0,0,1,1,5,1,1,0
196,magnus,4.001911878585815,0.08548542022705079,3.4616395851123885e-08,3.8200228214263916,2.1700732707977295,0.33159637928009034,2.614344596862793,40000.0,0.0,0,1,1,3,1,1,0
197,magnus,2.5541019439697266,0.09038920164108276,2.9095614127234656e-08,4.6359875202178955,2.6286659240722656,0.34081067562103273,4.81097674369812,40000.0,0.0,0,1,2,3,1,1,0
198,dyson,2.811342716217041,0.05650209665298462,2.518026804648171e-09,5.07246470451355,2.8427324295043945,0.10941482067108155,54.19744277000427,20000.0,0.0,0,1,2,5,1,1,0
199,dyson,2.129218578338623,0.00593602180480957,0.00125640163382655,1.8148248195648193,1.1362266540527344,0.011777148246765137,1.8830218315124512,30000.0,0.0,0,1,0,2,1,1,0
200,dyson,1.5658743381500244,0.006296699047088623,0.001256411655287134,2.3667452335357666,1.5138633251190186,0.013087279796600342,2.5610294342041016,30000.0,0.0,0,1,1,2,1,1,0
201,dyson,1.9318022727966309,0.006902134418487549,0.0012564463906121503,2.7679085731506348,1.85941481590271,0.014435851573944091,5.2967369556427,30000.0,0.0,0,1,2,2,1,1,0
202,dyson,1.307077407836914,0.006216285228729248,2.0127115861770338e-05,2.002668619155884,1.2158291339874268,0.01247011661529541,1.6400492191314697,30000.0,0.0,0,1,0,3,1,1,0
203,magnus,1.7835681438446045,0.08386141300201416,1.3503383103658276e-07,3.366072177886963,1.7106823921203613,0.32845339059829715,1.7267425060272217,40000.0,0.0,0,1,0,4,1,1,0
204,dyson,1.6296648979187012,0.007508218288421631,2.0122504576165824e-05,2.5775704383850098,1.6449265480041504,0.015937933921813963,3.6770308017730713,30000.0,0.0,0,1,1,3,1,1,0
205,dyson,2.0623159408569336,0.011412124633789062,2.0121871540451447e-05,4.48084568977356,2.0949339866638184,0.022779884338378905,4.620703935623169,30000.0,0.0,0,1,2,3,1,1,0
206,dyson,1.305633544921875,0.006378638744354248,2.502465689960488e-07,2.142836093902588,1.269186019897461,0.013535196781158448,1.7135767936706543,30000.0,0.0,0,1,0,4,1,1,0
207,dyson,1.7607910633087158,0.011497313976287843,6.470158013864991e-08,2.9223551750183105,1.7674696445465088,0.023210082054138183,2.900944948196411,30000.0,0.0,0,1,1,4,1,1,0
208,magnus,2.23521089553833,0.0906090784072876,2.282308031103742e-08,4.109387397766113,2.2654595375061035,0.3415237927436829,5.91636848449707,40000.0,0.0,0,1,1,4,1,1,0
209,dyson,2.3938920497894287,0.028081138134002686,2.7052182060638266e-08,4.077260971069336,2.4543068408966064,0.05578897953033447,9.74859356880188,30000.0,0.0,0,1,2,4,1,1,0
210,dyson,1.3892691135406494,0.007030174732208252,2.4018260159072177e-07,2.328162908554077,1.349846601486206,0.014297189712524415,1.7322361469268799,30000.0,0.0,0,1,0,5,1,1,0
211,dyson,2.028090000152588,0.020852808952331544,4.0566492050471324e-08,3.4967434406280518,2.026733636856079,0.042334597110748294,5.984477281570435,30000.0,0.0,0,1,1,5,1,1,0
212,magnus,2.9030797481536865,0.11292184114456177,1.3823189919346316e-10,5.238034009933472,2.9980628490448,0.3842720317840576,21.238349437713623,40000.0,0.0,0,1,2,4,1,1,0
213,dense,65.98919248580933,0.6196171092987061,1.8495707852423541e-10,360.1087472438812,64.13898229598999,3.5337313389778138,0.0,0.0,1e-12,0,1,10,0,1,100,0
214,magnus,1.8379757404327393,0.08455204010009766,1.350330849558002e-07,3.4662909507751465,1.8322887420654297,0.3292217469215393,1.8720829486846924,40000.0,0.0,0,1,0,5,1,1,0
215,dyson,3.1702442169189453,0.08343990802764893,3.9228289760403083e-10,5.324453592300415,4.4725916385650635,0.1631831383705139,55.27398347854614,30000.0,0.0,0,1,2,5,1,1,0
216,dyson,1.3151912689208984,0.007425136566162109,0.0007082107703639252,2.0604231357574463,1.3157572746276855,0.015583539009094238,1.8388738632202148,40000.0,0.0,0,1,0,2,1,1,0
